id,customer_code,first_name,last_name,email,phone,gender,date_of_birth,city,country,segment,registered_date,is_active,created_at,updated_at
2893,CUST-02893,Hùng,Võ,hung.võ5649@outlook.com,0844472270,Male,1998-11-21,Nha Trang,Vietnam,Home Office,2024-06-12,1,2024-06-12 09:00:00,2024-06-12 09:00:00
2894,CUST-02894,Bảo,Bùi,bảo.bui6527@gmail.com,0364662569,Male,1962-07-26,TP. Hồ Chí Minh,Vietnam,Consumer,2023-04-06,0,2023-04-06 09:00:00,2023-04-06 09:00:00
2895,CUST-02895,Hùng,Đỗ,hung.do3262@gmail.com,0347316715,Male,1995-01-12,Đà Nẵng,Vietnam,Consumer,2024-03-26,1,2024-03-26 09:00:00,2024-03-26 09:00:00
2896,CUST-02896,Sơn,Lê,son.le5511@hotmail.com,0860994147,Other,2004-02-07,TP. Hồ Chí Minh,Vietnam,Corporate,2024-09-26,1,2024-09-26 09:00:00,2024-09-26 09:00:00
2897,CUST-02897,Vy,Hoàng,vy.hoang2667@outlook.com,0377768575,Other,1977-03-19,TP. Hồ Chí Minh,Vietnam,Consumer,2023-10-28,1,2023-10-28 09:00:00,2023-10-28 09:00:00
2898,CUST-02898,Nam,Huỳnh,nam.huynh1805@gmail.com,0896018112,Other,2001-10-28,Nam Định,Vietnam,Corporate,2023-08-24,1,2023-08-24 09:00:00,2023-08-24 09:00:00
2899,CUST-02899,Nhi,Nguyễn,nhi.nguyen9366@outlook.com,0822175585,Other,1988-05-23,Buôn Ma Thuột,Vietnam,Consumer,2024-05-13,1,2024-05-13 09:00:00,2024-05-13 09:00:00
2900,CUST-02900,Thảo,Trần,thảo.tran4602@hotmail.com,0373864100,Other,1998-06-16,Cần Thơ,Vietnam,Consumer,2023-12-12,1,2023-12-12 09:00:00,2023-12-12 09:00:00
2901,CUST-02901,Ánh,Lê,anh.le1137@outlook.com,0390912707,Female,1961-07-21,TP. Hồ Chí Minh,Vietnam,Consumer,2023-02-15,0,2023-02-15 09:00:00,2023-02-15 09:00:00
2902,CUST-02902,Lan,Đinh,lan.dinh247@yahoo.com,0582955769,Other,1993-04-16,Vũng Tàu,Vietnam,Consumer,2024-06-19,1,2024-06-19 09:00:00,2024-06-19 09:00:00
2903,CUST-02903,Dũng,Hồ,dũng.ho4136@outlook.com,0866625731,Male,1965-03-15,Hà Nội,Vietnam,Consumer,2024-03-07,1,2024-03-07 09:00:00,2024-03-07 09:00:00
2904,CUST-02904,Hiếu,Phan,hieu.phan6758@outlook.com,0844249363,Male,1977-08-16,Hà Nội,Vietnam,Consumer,2023-05-06,1,2023-05-06 09:00:00,2023-05-06 09:00:00
2905,CUST-02905,Nhi,Lý,nhi.ly9071@yahoo.com,0947707050,Female,2005-01-21,Đà Nẵng,Vietnam,Corporate,2024-10-22,1,2024-10-22 09:00:00,2024-10-22 09:00:00
2906,CUST-02906,Giang,Phạm,giang.phạm4243@yahoo.com,0329215272,Other,1973-04-14,Vũng Tàu,Vietnam,Corporate,2024-07-01,1,2024-07-01 09:00:00,2024-07-01 09:00:00
2907,CUST-02907,Sơn,Phạm,son.phạm9782@yahoo.com,0788953115,Male,1994-08-18,TP. Hồ Chí Minh,Vietnam,Home Office,2023-09-04,1,2023-09-04 09:00:00,2023-09-04 09:00:00
2908,CUST-02908,Toàn,Vũ,toan.vũ2570@hotmail.com,0944266773,Other,1970-06-22,Hà Nội,Vietnam,Consumer,2023-02-04,0,2023-02-04 09:00:00,2023-02-04 09:00:00
2909,CUST-02909,Dũng,Phạm,dũng.phạm5256@yahoo.com,0776509603,Other,2002-09-11,Hà Nội,Vietnam,Corporate,2023-04-03,0,2023-04-03 09:00:00,2023-04-03 09:00:00
2910,CUST-02910,Hưng,Dương,hung.duong1482@gmail.com,0379826657,Male,1970-08-03,Hà Nội,Vietnam,Consumer,2023-12-31,1,2023-12-31 09:00:00,2023-12-31 09:00:00
2911,CUST-02911,Lâm,Tô,lam.to6396@outlook.com,0775376445,Male,1968-03-05,Hà Nội,Vietnam,Corporate,2024-01-28,1,2024-01-28 09:00:00,2024-01-28 09:00:00
2912,CUST-02912,Toàn,Tô,toan.to5953@yahoo.com,0772817740,Male,1988-10-15,Hải Phòng,Vietnam,Consumer,2023-11-15,1,2023-11-15 09:00:00,2023-11-15 09:00:00
2913,CUST-02913,Nhân,Võ,nhan.võ2338@yahoo.com,0799143075,Male,1986-07-04,TP. Hồ Chí Minh,Vietnam,Corporate,2024-01-31,1,2024-01-31 09:00:00,2024-01-31 09:00:00
2914,CUST-02914,Nhi,Phạm,nhi.phạm1409@outlook.com,0585661340,Female,1960-01-02,Nha Trang,Vietnam,Consumer,2023-12-31,1,2023-12-31 09:00:00,2023-12-31 09:00:00
2915,CUST-02915,Khoa,Tô,khoa.to4224@gmail.com,0905332433,Male,1983-10-25,Thái Nguyên,Vietnam,Consumer,2023-01-05,0,2023-01-05 09:00:00,2023-01-05 09:00:00
2916,CUST-02916,Long,Huỳnh,long.huynh8411@outlook.com,0978487494,Male,1984-03-18,Hà Nội,Vietnam,Consumer,2023-06-28,1,2023-06-28 09:00:00,2023-06-28 09:00:00
2917,CUST-02917,Phương,Phan,phuong.phan2536@yahoo.com,0946227777,Female,2005-09-23,TP. Hồ Chí Minh,Vietnam,Home Office,2024-02-29,1,2024-02-29 09:00:00,2024-02-29 09:00:00
2918,CUST-02918,Khải,Nguyễn,khải.nguyen7234@gmail.com,0839465777,Other,1964-03-20,Bình Dương,Vietnam,Consumer,2024-03-20,1,2024-03-20 09:00:00,2024-03-20 09:00:00
2919,CUST-02919,Long,Dương,long.duong4090@yahoo.com,0847010653,Male,1990-02-06,Đà Nẵng,Vietnam,Consumer,2024-08-01,1,2024-08-01 09:00:00,2024-08-01 09:00:00
2920,CUST-02920,Khánh,Huỳnh,khanh.huynh4383@outlook.com,0391029932,Female,1989-11-28,Hà Nội,Vietnam,Home Office,2024-02-18,1,2024-02-18 09:00:00,2024-02-18 09:00:00
2921,CUST-02921,Trinh,Lý,trinh.ly5769@gmail.com,0374764000,Female,1985-09-28,TP. Hồ Chí Minh,Vietnam,Consumer,2024-06-17,1,2024-06-17 09:00:00,2024-06-17 09:00:00
2922,CUST-02922,Hải,Bùi,hải.bui381@outlook.com,0352250112,Other,1961-09-06,Đà Lạt,Vietnam,Consumer,2023-12-06,1,2023-12-06 09:00:00,2023-12-06 09:00:00
2923,CUST-02923,Anh,Bùi,anh.bui165@gmail.com,0930395728,Male,1980-04-19,Quy Nhơn,Vietnam,Corporate,2024-09-21,1,2024-09-21 09:00:00,2024-09-21 09:00:00
2924,CUST-02924,Khải,Võ,khải.võ9960@outlook.com,0933078457,Other,1996-11-24,Thái Nguyên,Vietnam,Consumer,2023-09-14,1,2023-09-14 09:00:00,2023-09-14 09:00:00
2925,CUST-02925,Vĩnh,Trịnh,vĩnh.trịnh806@yahoo.com,0796237738,Male,1958-10-18,Hà Nội,Vietnam,Consumer,2023-09-13,1,2023-09-13 09:00:00,2023-09-13 09:00:00
2926,CUST-02926,Khoa,Trịnh,khoa.trịnh5845@outlook.com,0581749161,Male,1968-02-17,Đà Nẵng,Vietnam,Consumer,2023-06-15,1,2023-06-15 09:00:00,2023-06-15 09:00:00
2927,CUST-02927,Lam,Võ,lam.võ4716@gmail.com,0908665240,Other,1986-11-09,TP. Hồ Chí Minh,Vietnam,Corporate,2023-06-27,1,2023-06-27 09:00:00,2023-06-27 09:00:00
2928,CUST-02928,Hạnh,Đặng,hạnh.dang9975@hotmail.com,0387881193,Female,2000-10-19,Hải Phòng,Vietnam,Corporate,2024-08-27,1,2024-08-27 09:00:00,2024-08-27 09:00:00
2929,CUST-02929,Thành,Phạm,thanh.phạm7891@hotmail.com,0770605581,Male,1987-10-05,Đà Nẵng,Vietnam,Consumer,2023-11-24,1,2023-11-24 09:00:00,2023-11-24 09:00:00
2930,CUST-02930,Tuấn,Đỗ,tuan.do6556@outlook.com,0979803440,Male,1981-12-20,TP. Hồ Chí Minh,Vietnam,Corporate,2024-03-23,1,2024-03-23 09:00:00,2024-03-23 09:00:00
2931,CUST-02931,Hạnh,Trần,hạnh.tran3240@outlook.com,0323420628,Female,2006-01-09,Nha Trang,Vietnam,Consumer,2024-06-23,1,2024-06-23 09:00:00,2024-06-23 09:00:00
2932,CUST-02932,Bảo,Võ,bảo.võ7554@gmail.com,0836696778,Male,1974-02-10,Huế,Vietnam,Corporate,2023-08-01,1,2023-08-01 09:00:00,2023-08-01 09:00:00
2933,CUST-02933,Linh,Ngô,linh.ngo6796@gmail.com,0899504910,Other,1976-04-03,Hải Phòng,Vietnam,Corporate,2023-02-22,1,2023-02-22 09:00:00,2023-02-22 09:00:00
2934,CUST-02934,Nhung,Huỳnh,nhung.huynh8085@hotmail.com,0797315525,Female,1992-04-06,Bắc Ninh,Vietnam,Consumer,2023-04-30,0,2023-04-30 09:00:00,2023-04-30 09:00:00
2935,CUST-02935,Thảo,Dương,thảo.duong2244@outlook.com,0358407033,Other,1976-08-18,Huế,Vietnam,Consumer,2023-04-06,1,2023-04-06 09:00:00,2023-04-06 09:00:00
2936,CUST-02936,Đức,Đoàn,duc.doan663@gmail.com,0869832112,Male,1962-06-24,Thái Nguyên,Vietnam,Consumer,2023-06-27,1,2023-06-27 09:00:00,2023-06-27 09:00:00
2937,CUST-02937,Lâm,Huỳnh,lam.huynh2830@gmail.com,0848220448,Male,1978-02-20,TP. Hồ Chí Minh,Vietnam,Corporate,2023-09-02,1,2023-09-02 09:00:00,2023-09-02 09:00:00
2938,CUST-02938,Quỳnh,Lý,quynh.ly4440@hotmail.com,0708532414,Female,1994-10-17,Hải Phòng,Vietnam,Consumer,2024-10-27,1,2024-10-27 09:00:00,2024-10-27 09:00:00
2939,CUST-02939,Thiên,Trịnh,thien.trịnh3452@hotmail.com,0984358841,Male,1987-05-02,Hải Phòng,Vietnam,Consumer,2023-08-12,1,2023-08-12 09:00:00,2023-08-12 09:00:00
2940,CUST-02940,Sơn,Đoàn,son.doan5109@gmail.com,0839447469,Male,1968-04-06,Hà Nội,Vietnam,Consumer,2023-05-29,0,2023-05-29 09:00:00,2023-05-29 09:00:00
2941,CUST-02941,Thanh,Hoàng,thanh.hoang2789@outlook.com,0847042402,Other,1992-10-24,TP. Hồ Chí Minh,Vietnam,Consumer,2024-02-25,1,2024-02-25 09:00:00,2024-02-25 09:00:00
2942,CUST-02942,Kiên,Võ,kien.võ1286@outlook.com,0850580670,Male,1985-06-10,Cần Thơ,Vietnam,Corporate,2023-10-06,1,2023-10-06 09:00:00,2023-10-06 09:00:00
2943,CUST-02943,Tuấn,Đặng,tuan.dang1982@yahoo.com,0811667752,Male,1966-03-15,Đà Nẵng,Vietnam,Home Office,2024-03-24,1,2024-03-24 09:00:00,2024-03-24 09:00:00
2944,CUST-02944,Hưng,Vũ,hung.vũ3996@yahoo.com,0816277674,Male,1991-02-19,Đà Nẵng,Vietnam,Corporate,2024-06-02,1,2024-06-02 09:00:00,2024-06-02 09:00:00
2945,CUST-02945,Minh,Vũ,minh.vũ7047@outlook.com,0942382235,Male,1978-02-06,TP. Hồ Chí Minh,Vietnam,Consumer,2024-09-08,1,2024-09-08 09:00:00,2024-09-08 09:00:00
2946,CUST-02946,Duy,Phạm,duy.phạm7824@hotmail.com,0906806455,Other,1964-06-16,TP. Hồ Chí Minh,Vietnam,Corporate,2023-05-28,1,2023-05-28 09:00:00,2023-05-28 09:00:00
2947,CUST-02947,Phong,Trịnh,phong.trịnh6064@gmail.com,0350967024,Male,1994-10-08,Huế,Vietnam,Consumer,2023-04-17,0,2023-04-17 09:00:00,2023-04-17 09:00:00
2948,CUST-02948,Giang,Lê,giang.le8828@hotmail.com,0904139040,Female,1966-12-24,Hải Phòng,Vietnam,Consumer,2023-04-15,0,2023-04-15 09:00:00,2023-04-15 09:00:00
2949,CUST-02949,Tuấn,Hồ,tuan.ho9111@hotmail.com,0348981312,Other,1993-08-26,Nam Định,Vietnam,Corporate,2023-01-06,1,2023-01-06 09:00:00,2023-01-06 09:00:00
2950,CUST-02950,Nhân,Trần,nhan.tran7213@yahoo.com,0839871484,Male,1970-01-01,Biên Hòa,Vietnam,Home Office,2023-11-12,1,2023-11-12 09:00:00,2023-11-12 09:00:00
2951,CUST-02951,Hương,Phan,huong.phan7876@outlook.com,0390011972,Other,2004-12-04,Vinh,Vietnam,Corporate,2023-02-08,1,2023-02-08 09:00:00,2023-02-08 09:00:00
2952,CUST-02952,Lam,Đỗ,lam.do6771@yahoo.com,0849334956,Female,1968-03-23,Thái Nguyên,Vietnam,Consumer,2024-06-28,1,2024-06-28 09:00:00,2024-06-28 09:00:00
2953,CUST-02953,Nhung,Huỳnh,nhung.huynh6357@yahoo.com,0863092620,Other,1959-02-26,Bắc Ninh,Vietnam,Consumer,2023-03-06,0,2023-03-06 09:00:00,2023-03-06 09:00:00
2954,CUST-02954,Hiếu,Ngô,hieu.ngo6689@yahoo.com,0966287334,Other,1961-09-14,Thái Nguyên,Vietnam,Consumer,2023-08-26,1,2023-08-26 09:00:00,2023-08-26 09:00:00
2955,CUST-02955,Phong,Ngô,phong.ngo6624@hotmail.com,0701707158,Male,1977-11-23,Đà Nẵng,Vietnam,Consumer,2024-05-24,1,2024-05-24 09:00:00,2024-05-24 09:00:00
2956,CUST-02956,Thủy,Huỳnh,thủy.huynh5219@hotmail.com,0586210902,Female,2003-06-12,Hải Phòng,Vietnam,Consumer,2024-08-27,1,2024-08-27 09:00:00,2024-08-27 09:00:00
2957,CUST-02957,Trang,Trần,trang.tran1193@yahoo.com,0839837354,Other,2005-02-24,Buôn Ma Thuột,Vietnam,Consumer,2023-04-08,1,2023-04-08 09:00:00,2023-04-08 09:00:00
2958,CUST-02958,Thành,Hoàng,thanh.hoang421@gmail.com,0858435797,Other,1998-06-01,Hải Phòng,Vietnam,Corporate,2023-01-04,1,2023-01-04 09:00:00,2023-01-04 09:00:00
2959,CUST-02959,Hải,Hồ,hải.ho735@outlook.com,0900473535,Male,1975-10-07,Thái Nguyên,Vietnam,Consumer,2024-01-10,1,2024-01-10 09:00:00,2024-01-10 09:00:00
2960,CUST-02960,Dũng,Lý,dũng.ly8472@yahoo.com,0935988161,Male,2005-07-07,Nha Trang,Vietnam,Home Office,2024-03-24,1,2024-03-24 09:00:00,2024-03-24 09:00:00
2961,CUST-02961,Trinh,Tô,trinh.to8076@yahoo.com,0360096015,Female,1960-06-08,TP. Hồ Chí Minh,Vietnam,Consumer,2024-10-07,1,2024-10-07 09:00:00,2024-10-07 09:00:00
2962,CUST-02962,Giang,Ngô,giang.ngo9261@outlook.com,0395328617,Other,1963-04-17,Hải Phòng,Vietnam,Consumer,2024-07-21,1,2024-07-21 09:00:00,2024-07-21 09:00:00
2963,CUST-02963,Vy,Đinh,vy.dinh6996@gmail.com,0336600260,Other,1965-08-09,TP. Hồ Chí Minh,Vietnam,Consumer,2024-10-14,1,2024-10-14 09:00:00,2024-10-14 09:00:00
2964,CUST-02964,Đức,Đặng,duc.dang757@outlook.com,0568729758,Male,1993-09-07,Đà Lạt,Vietnam,Home Office,2024-09-12,1,2024-09-12 09:00:00,2024-09-12 09:00:00
2965,CUST-02965,Dũng,Huỳnh,dũng.huynh4543@outlook.com,0896154799,Male,1974-12-23,Buôn Ma Thuột,Vietnam,Home Office,2023-11-02,1,2023-11-02 09:00:00,2023-11-02 09:00:00
2966,CUST-02966,Hiếu,Hoàng,hieu.hoang2291@gmail.com,0829884813,Male,1997-04-02,Hà Nội,Vietnam,Home Office,2024-01-02,1,2024-01-02 09:00:00,2024-01-02 09:00:00
2967,CUST-02967,Tùng,Đặng,tung.dang5746@gmail.com,0773658540,Male,1973-05-10,TP. Hồ Chí Minh,Vietnam,Consumer,2024-08-08,1,2024-08-08 09:00:00,2024-08-08 09:00:00
2968,CUST-02968,Quân,Phan,quan.phan7317@hotmail.com,0703646533,Male,1976-12-19,TP. Hồ Chí Minh,Vietnam,Corporate,2024-03-29,1,2024-03-29 09:00:00,2024-03-29 09:00:00
2969,CUST-02969,Lâm,Hồ,lam.ho7950@gmail.com,0941178512,Male,1970-10-03,TP. Hồ Chí Minh,Vietnam,Corporate,2024-04-10,1,2024-04-10 09:00:00,2024-04-10 09:00:00
2970,CUST-02970,Quỳnh,Trịnh,quynh.trịnh9066@yahoo.com,0978753715,Female,1973-04-24,Đà Nẵng,Vietnam,Consumer,2023-11-25,1,2023-11-25 09:00:00,2023-11-25 09:00:00
2971,CUST-02971,Trang,Phạm,trang.phạm9890@hotmail.com,0785758512,Female,2002-02-05,Mỹ Tho,Vietnam,Consumer,2024-01-28,1,2024-01-28 09:00:00,2024-01-28 09:00:00
2972,CUST-02972,Tâm,Hồ,tam.ho8532@yahoo.com,0897890345,Male,1990-07-15,Quy Nhơn,Vietnam,Consumer,2023-11-20,1,2023-11-20 09:00:00,2023-11-20 09:00:00
2973,CUST-02973,Phương,Võ,phuong.võ7270@gmail.com,0826780478,Female,1974-06-26,Hà Nội,Vietnam,Corporate,2023-11-14,1,2023-11-14 09:00:00,2023-11-14 09:00:00
2974,CUST-02974,Mỹ,Đoàn,my.doan9144@hotmail.com,0810909042,Female,1984-04-23,TP. Hồ Chí Minh,Vietnam,Home Office,2023-06-13,0,2023-06-13 09:00:00,2023-06-13 09:00:00
2975,CUST-02975,Thiên,Nguyễn,thien.nguyen1693@yahoo.com,0930221543,Male,1995-01-19,Huế,Vietnam,Consumer,2024-07-09,1,2024-07-09 09:00:00,2024-07-09 09:00:00
2976,CUST-02976,Châu,Võ,chau.võ8808@yahoo.com,0906607344,Other,1982-03-24,Bình Dương,Vietnam,Corporate,2023-09-18,1,2023-09-18 09:00:00,2023-09-18 09:00:00
2977,CUST-02977,Nhi,Lê,nhi.le5861@gmail.com,0964914766,Other,1992-04-05,Bắc Ninh,Vietnam,Consumer,2023-03-22,1,2023-03-22 09:00:00,2023-03-22 09:00:00
2978,CUST-02978,Thiên,Võ,thien.võ3707@gmail.com,0834140878,Other,2001-11-15,TP. Hồ Chí Minh,Vietnam,Corporate,2023-07-21,1,2023-07-21 09:00:00,2023-07-21 09:00:00
2979,CUST-02979,Hoa,Hồ,hoa.ho98@hotmail.com,0838701041,Female,1994-08-23,TP. Hồ Chí Minh,Vietnam,Consumer,2023-10-25,1,2023-10-25 09:00:00,2023-10-25 09:00:00
2980,CUST-02980,Thu,Hoàng,thu.hoang8315@outlook.com,0963728284,Female,1980-12-05,Hà Nội,Vietnam,Home Office,2023-06-21,1,2023-06-21 09:00:00,2023-06-21 09:00:00
2981,CUST-02981,Châu,Dương,chau.duong462@hotmail.com,0366496322,Female,1967-03-10,TP. Hồ Chí Minh,Vietnam,Home Office,2023-11-02,1,2023-11-02 09:00:00,2023-11-02 09:00:00
2982,CUST-02982,Thanh,Đỗ,thanh.do8619@hotmail.com,0855392768,Other,1973-05-19,Đà Nẵng,Vietnam,Consumer,2023-03-22,1,2023-03-22 09:00:00,2023-03-22 09:00:00
2983,CUST-02983,Yến,Lê,yen.le9358@outlook.com,0707617099,Other,1971-12-27,TP. Hồ Chí Minh,Vietnam,Consumer,2023-02-10,1,2023-02-10 09:00:00,2023-02-10 09:00:00
2984,CUST-02984,Thảo,Phạm,thảo.phạm1222@hotmail.com,0589515223,Female,1993-10-14,TP. Hồ Chí Minh,Vietnam,Corporate,2023-02-26,1,2023-02-26 09:00:00,2023-02-26 09:00:00
2985,CUST-02985,Hoa,Lý,hoa.ly2566@gmail.com,0918147237,Female,1987-09-08,TP. Hồ Chí Minh,Vietnam,Consumer,2023-01-19,1,2023-01-19 09:00:00,2023-01-19 09:00:00
2986,CUST-02986,Khánh,Đỗ,khanh.do1031@outlook.com,0347975193,Female,1980-04-03,Đà Nẵng,Vietnam,Consumer,2024-08-25,1,2024-08-25 09:00:00,2024-08-25 09:00:00
2987,CUST-02987,Bích,Võ,bich.võ87@gmail.com,0358476699,Female,1994-07-01,Bắc Ninh,Vietnam,Consumer,2023-03-30,0,2023-03-30 09:00:00,2023-03-30 09:00:00
2988,CUST-02988,Ngân,Huỳnh,ngan.huynh7076@outlook.com,0369306461,Female,2004-09-28,TP. Hồ Chí Minh,Vietnam,Consumer,2023-07-26,1,2023-07-26 09:00:00,2023-07-26 09:00:00
2989,CUST-02989,Vy,Vũ,vy.vũ5335@hotmail.com,0891412770,Female,1974-04-17,Hà Nội,Vietnam,Corporate,2024-01-05,1,2024-01-05 09:00:00,2024-01-05 09:00:00
2990,CUST-02990,Anh,Dương,anh.duong4304@yahoo.com,0585069782,Male,1990-08-05,Hà Nội,Vietnam,Consumer,2023-08-01,1,2023-08-01 09:00:00,2023-08-01 09:00:00
2991,CUST-02991,Nhân,Nguyễn,nhan.nguyen5574@hotmail.com,0836186323,Other,2005-12-03,Huế,Vietnam,Consumer,2024-08-23,1,2024-08-23 09:00:00,2024-08-23 09:00:00
2992,CUST-02992,Hưng,Phan,hung.phan4377@outlook.com,0835801976,Male,1984-02-13,Biên Hòa,Vietnam,Consumer,2023-10-03,1,2023-10-03 09:00:00,2023-10-03 09:00:00
2993,CUST-02993,Thu,Hoàng,thu.hoang1592@gmail.com,0967095214,Other,1966-09-12,TP. Hồ Chí Minh,Vietnam,Consumer,2023-04-13,1,2023-04-13 09:00:00,2023-04-13 09:00:00
2994,CUST-02994,Thanh,Tô,thanh.to8760@yahoo.com,0707607410,Other,2004-11-18,TP. Hồ Chí Minh,Vietnam,Consumer,2023-10-07,1,2023-10-07 09:00:00,2023-10-07 09:00:00
2995,CUST-02995,Bảo,Võ,bảo.võ8511@hotmail.com,0379857973,Other,1992-04-04,Vũng Tàu,Vietnam,Home Office,2023-08-26,1,2023-08-26 09:00:00,2023-08-26 09:00:00
2996,CUST-02996,Trinh,Đoàn,trinh.doan2468@hotmail.com,0387204168,Female,1975-03-09,Bình Dương,Vietnam,Consumer,2023-06-27,0,2023-06-27 09:00:00,2023-06-27 09:00:00
2997,CUST-02997,Phong,Vũ,phong.vũ1974@yahoo.com,0700432609,Other,1985-09-10,TP. Hồ Chí Minh,Vietnam,Home Office,2024-01-25,1,2024-01-25 09:00:00,2024-01-25 09:00:00
2998,CUST-02998,Bích,Võ,bich.võ5963@outlook.com,0561337687,Female,1959-08-19,Hà Nội,Vietnam,Home Office,2024-06-01,1,2024-06-01 09:00:00,2024-06-01 09:00:00
2999,CUST-02999,Hưng,Hồ,hung.ho1511@gmail.com,0948149836,Male,1973-03-27,Hải Phòng,Vietnam,Consumer,2023-01-15,1,2023-01-15 09:00:00,2023-01-15 09:00:00
3000,CUST-03000,Trọng,Đinh,trọng.dinh665@hotmail.com,0375023089,Other,1976-07-26,Huế,Vietnam,Corporate,2024-02-04,1,2024-02-04 09:00:00,2024-02-04 09:00:00
3001,CUST-03001,Khánh,Vũ,khanh.vũ5539@yahoo.com,0899629853,Female,1990-10-05,Hà Nội,Vietnam,Consumer,2024-02-02,1,2024-02-02 09:00:00,2024-02-02 09:00:00
3002,CUST-03002,Minh,Ngô,minh.ngo536@gmail.com,0322589552,Male,1993-07-07,Buôn Ma Thuột,Vietnam,Home Office,2023-09-05,1,2023-09-05 09:00:00,2023-09-05 09:00:00
3003,CUST-03003,Hạnh,Đinh,hạnh.dinh5721@yahoo.com,0904844704,Female,1981-01-11,Bắc Ninh,Vietnam,Corporate,2023-11-15,1,2023-11-15 09:00:00,2023-11-15 09:00:00
3004,CUST-03004,Vĩnh,Phạm,vĩnh.phạm7561@gmail.com,0582748467,Male,1967-07-07,Mỹ Tho,Vietnam,Consumer,2023-10-10,1,2023-10-10 09:00:00,2023-10-10 09:00:00
3005,CUST-03005,Trúc,Huỳnh,truc.huynh8821@yahoo.com,0776343946,Female,1992-12-26,TP. Hồ Chí Minh,Vietnam,Consumer,2023-04-17,1,2023-04-17 09:00:00,2023-04-17 09:00:00
3006,CUST-03006,Hương,Trần,huong.tran6984@gmail.com,0977112181,Other,1971-03-08,Thái Nguyên,Vietnam,Consumer,2024-09-05,1,2024-09-05 09:00:00,2024-09-05 09:00:00
3007,CUST-03007,Long,Hoàng,long.hoang876@gmail.com,0785875219,Other,1975-11-13,TP. Hồ Chí Minh,Vietnam,Consumer,2023-03-18,0,2023-03-18 09:00:00,2023-03-18 09:00:00
3008,CUST-03008,Kiên,Lê,kien.le4670@hotmail.com,0353354733,Male,1978-06-25,Đà Nẵng,Vietnam,Consumer,2023-11-26,1,2023-11-26 09:00:00,2023-11-26 09:00:00
3009,CUST-03009,Ánh,Vũ,anh.vũ9177@yahoo.com,0589441914,Female,1981-04-10,Đà Nẵng,Vietnam,Consumer,2023-02-18,1,2023-02-18 09:00:00,2023-02-18 09:00:00
3010,CUST-03010,Châu,Đỗ,chau.do9083@yahoo.com,0860497795,Other,1960-04-02,Nha Trang,Vietnam,Consumer,2023-01-07,1,2023-01-07 09:00:00,2023-01-07 09:00:00
3011,CUST-03011,Vy,Đoàn,vy.doan2477@outlook.com,0332116823,Female,2002-12-17,Hà Nội,Vietnam,Consumer,2024-08-02,1,2024-08-02 09:00:00,2024-08-02 09:00:00
3012,CUST-03012,Yến,Vũ,yen.vũ24@hotmail.com,0353016188,Other,1964-12-06,Buôn Ma Thuột,Vietnam,Consumer,2023-01-18,0,2023-01-18 09:00:00,2023-01-18 09:00:00
3013,CUST-03013,Tùng,Hồ,tung.ho9399@gmail.com,0383030334,Male,2000-07-26,Đà Nẵng,Vietnam,Consumer,2023-05-06,1,2023-05-06 09:00:00,2023-05-06 09:00:00
3014,CUST-03014,Ngọc,Võ,ngọc.võ3210@yahoo.com,0356373516,Female,1995-02-25,Hà Nội,Vietnam,Corporate,2023-12-11,1,2023-12-11 09:00:00,2023-12-11 09:00:00
3015,CUST-03015,Hạnh,Võ,hạnh.võ9996@hotmail.com,0383484344,Other,1978-08-12,Nha Trang,Vietnam,Corporate,2023-09-08,1,2023-09-08 09:00:00,2023-09-08 09:00:00
3016,CUST-03016,Mai,Đinh,mai.dinh7990@yahoo.com,0775442206,Other,2003-01-14,Hà Nội,Vietnam,Corporate,2024-01-06,1,2024-01-06 09:00:00,2024-01-06 09:00:00
3017,CUST-03017,Long,Lê,long.le9661@gmail.com,0837468235,Other,1979-11-26,TP. Hồ Chí Minh,Vietnam,Home Office,2024-08-25,1,2024-08-25 09:00:00,2024-08-25 09:00:00
3018,CUST-03018,Hạnh,Tô,hạnh.to1447@gmail.com,0563798304,Female,1986-05-11,Vũng Tàu,Vietnam,Consumer,2023-05-27,1,2023-05-27 09:00:00,2023-05-27 09:00:00
3019,CUST-03019,Hoàng,Hồ,hoang.ho9250@gmail.com,0584134476,Other,1975-09-07,Nha Trang,Vietnam,Consumer,2024-08-27,1,2024-08-27 09:00:00,2024-08-27 09:00:00
3020,CUST-03020,Vĩnh,Đỗ,vĩnh.do4256@outlook.com,0350174907,Male,1994-12-21,TP. Hồ Chí Minh,Vietnam,Consumer,2023-10-25,1,2023-10-25 09:00:00,2023-10-25 09:00:00
3021,CUST-03021,Bích,Nguyễn,bich.nguyen128@gmail.com,0581917653,Other,1977-09-08,Bắc Ninh,Vietnam,Consumer,2023-10-29,1,2023-10-29 09:00:00,2023-10-29 09:00:00
3022,CUST-03022,Hoàng,Dương,hoang.duong1644@yahoo.com,0584979922,Male,1960-08-15,Cần Thơ,Vietnam,Consumer,2023-05-20,0,2023-05-20 09:00:00,2023-05-20 09:00:00
3023,CUST-03023,Hoàng,Nguyễn,hoang.nguyen8395@outlook.com,0848397200,Male,1997-06-14,TP. Hồ Chí Minh,Vietnam,Consumer,2023-02-03,0,2023-02-03 09:00:00,2023-02-03 09:00:00
3024,CUST-03024,Thành,Ngô,thanh.ngo3422@yahoo.com,0897987287,Other,1974-03-26,TP. Hồ Chí Minh,Vietnam,Corporate,2023-03-20,1,2023-03-20 09:00:00,2023-03-20 09:00:00
